"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDGROUP","SUBSECTOR","NAICS2017_F","NAICS2017_LABEL","INDLEVEL","SECTOR","OWNER_SEX","OWNER_SEX_LABEL","OWNER_ETH","OWNER_ETH_LABEL","OWNER_RACE","OWNER_RACE_LABEL","OWNER_VET","OWNER_VET_LABEL","QDESC","QDESC_LABEL","OWNCHAR","OWNCHAR_LABEL","YEAR","OWNPDEMP","OWNPDEMP_PCT","OWNPDEMP_S","OWNPDEMP_PCT_S"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O02","YRACQBUS","CG","Before 1980","2018","11924","2.3","6.3","0.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CG","Before 1980","2018","487","1.7","38.0","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CG","Before 1980","2018","12258","2.2","6.2","0.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CH","1980 to 1989","2018","44562","7.4","2.5","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O02","YRACQBUS","CH","1980 to 1989","2018","42824","7.9","2.6","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O02","YRACQBUS","CH","1980 to 1989","2018","516","4.8","19.6","0.9"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O02","YRACQBUS","CH","1980 to 1989","2018","195","7.9","29.2","2.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O02","YRACQBUS","CH","1980 to 1989","2018","1231","2.5","13.4","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O02","YRACQBUS","CH","1980 to 1989","2018","5","0.8","64.7","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O02","YRACQBUS","CH","1980 to 1989","2018","3024","3.4","9.7","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O02","YRACQBUS","CH","1980 to 1989","2018","41537","8.2","2.9","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CH","1980 to 1989","2018","1160","4.1","12.4","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CH","1980 to 1989","2018","43403","7.6","2.7","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI","1990 to 1999","2018","93255","15.6","1.6","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O02","YRACQBUS","CI","1990 to 1999","2018","87282","16.2","1.9","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O02","YRACQBUS","CI","1990 to 1999","2018","1541","14.3","12.7","1.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O02","YRACQBUS","CI","1990 to 1999","2018","213","8.6","29.7","2.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O02","YRACQBUS","CI","1990 to 1999","2018","4531","9.1","12.2","1.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O02","YRACQBUS","CI","1990 to 1999","2018","112","17.3","39.8","7.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O02","YRACQBUS","CI","1990 to 1999","2018","9730","10.8","5.9","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O02","YRACQBUS","CI","1990 to 1999","2018","83526","16.4","2.0","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI","1990 to 1999","2018","3575","12.6","6.2","1.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI","1990 to 1999","2018","89679","15.7","1.7","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI01","2000 to 2007","2018","130577","21.8","2.7","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O02","YRACQBUS","CI01","2000 to 2007","2018","117113","21.7","2.7","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O02","YRACQBUS","CI01","2000 to 2007","2018","2648","24.6","4.7","1.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O02","YRACQBUS","CI01","2000 to 2007","2018","662","26.7","18.1","4.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O02","YRACQBUS","CI01","2000 to 2007","2018","11424","22.9","5.5","1.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O02","YRACQBUS","CI01","2000 to 2007","2018","93","14.3","37.6","4.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O02","YRACQBUS","CI01","2000 to 2007","2018","21052","23.4","3.3","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O02","YRACQBUS","CI01","2000 to 2007","2018","109526","21.5","2.6","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI01","2000 to 2007","2018","6699","23.6","5.3","1.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI01","2000 to 2007","2018","123880","21.7","2.6","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI02","2008 to 2012","2018","104691","17.5","2.0","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O02","YRACQBUS","CI02","2008 to 2012","2018","92456","17.1","2.0","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O02","YRACQBUS","CI02","2008 to 2012","2018","2114","19.7","9.9","1.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O02","YRACQBUS","CI02","2008 to 2012","2018","403","16.2","20.3","3.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O02","YRACQBUS","CI02","2008 to 2012","2018","10886","21.8","6.7","1.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O02","YRACQBUS","CI02","2008 to 2012","2018","116","17.9","36.0","5.9"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O02","YRACQBUS","CI02","2008 to 2012","2018","18741","20.8","4.7","1.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O02","YRACQBUS","CI02","2008 to 2012","2018","85952","16.9","1.8","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI02","2008 to 2012","2018","5691","20.1","9.6","1.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI02","2008 to 2012","2018","99001","17.4","1.8","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI03","2013 to 2017","2018","137023","22.9","1.4","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O02","YRACQBUS","CI03","2013 to 2017","2018","118145","21.9","1.8","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O02","YRACQBUS","CI03","2013 to 2017","2018","2924","27.2","11.8","2.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O02","YRACQBUS","CI03","2013 to 2017","2018","660","26.6","22.3","5.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O02","YRACQBUS","CI03","2013 to 2017","2018","16717","33.5","3.2","1.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O02","YRACQBUS","CI03","2013 to 2017","2018","90","13.9","46.7","6.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O02","YRACQBUS","CI03","2013 to 2017","2018","27976","31.1","2.9","0.9"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O02","YRACQBUS","CI03","2013 to 2017","2018","109047","21.4","1.7","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI03","2013 to 2017","2018","8197","28.9","6.5","1.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CI03","2013 to 2017","2018","128824","22.6","1.4","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CM03","2018","2018","6702","1.1","8.2","0.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O02","YRACQBUS","CM03","2018","2018","6070","1.1","9.1","0.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O02","YRACQBUS","CM03","2018","2018","58","0.5","35.2","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O02","YRACQBUS","CM03","2018","2018","57","2.3","68.1","1.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O02","YRACQBUS","CM03","2018","2018","614","1.2","17.5","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O02","YRACQBUS","CM03","2018","2018","D","D","D","D"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O02","YRACQBUS","CM03","2018","2018","1019","1.1","18.1","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O02","YRACQBUS","CM03","2018","2018","5682","1.1","8.9","0.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CM03","2018","2018","299","1.1","28.5","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CM03","2018","2018","6404","1.1","8.2","0.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CN","Don't know","2018","68917","11.5","2.2","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O02","YRACQBUS","CN","Don't know","2018","64050","11.9","2.6","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O02","YRACQBUS","CN","Don't know","2018","916","8.5","15.6","1.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O02","YRACQBUS","CN","Don't know","2018","254","10.2","25.0","2.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O02","YRACQBUS","CN","Don't know","2018","4143","8.3","8.5","0.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O02","YRACQBUS","CN","Don't know","2018","222","34.2","31.1","9.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O02","YRACQBUS","CN","Don't know","2018","7615","8.5","5.4","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O02","YRACQBUS","CN","Don't know","2018","61303","12.1","2.8","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CN","Don't know","2018","2249","7.9","8.7","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CN","Don't know","2018","66667","11.7","2.4","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CO","Total reporting","2018","598470","100.0","0.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O02","YRACQBUS","CO","Total reporting","2018","540351","100.0","0.9","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O02","YRACQBUS","CO","Total reporting","2018","10755","100.0","4.0","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O02","YRACQBUS","CO","Total reporting","2018","2482","100.0","7.3","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O02","YRACQBUS","CO","Total reporting","2018","49834","100.0","1.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O02","YRACQBUS","CO","Total reporting","2018","649","100.0","9.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O02","YRACQBUS","CO","Total reporting","2018","89977","100.0","1.2","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O02","YRACQBUS","CO","Total reporting","2018","508494","100.0","0.9","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CO","Total reporting","2018","28354","100.0","2.9","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CO","Total reporting","2018","570114","100.0","0.7","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CP","Item not reported","2018","21219","X","3.4","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O02","YRACQBUS","CP","Item not reported","2018","19283","X","3.9","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O02","YRACQBUS","CP","Item not reported","2018","406","X","27.6","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O02","YRACQBUS","CP","Item not reported","2018","210","X","35.5","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O02","YRACQBUS","CP","Item not reported","2018","1526","X","15.9","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O02","YRACQBUS","CP","Item not reported","2018","20","X","42.2","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O02","YRACQBUS","CP","Item not reported","2018","2848","X","11.6","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O02","YRACQBUS","CP","Item not reported","2018","18372","X","4.2","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CP","Item not reported","2018","781","X","17.7","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O02","YRACQBUS","CP","Item not reported","2018","20439","X","3.7","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","470054","78.3","0.7","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","427981","79.0","0.8","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","8010","74.2","5.6","1.9"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","1713","67.1","6.1","4.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","36143","72.6","1.9","1.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","481","77.7","17.1","8.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","66674","73.9","1.0","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","403381","79.1","0.8","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","21935","77.0","2.5","1.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","448118","78.4","0.7","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","129936","21.7","1.9","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","113892","21.0","2.1","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","2785","25.8","6.6","1.9"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","839","32.9","17.5","4.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","13650","27.4","4.6","1.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","139","22.5","36.8","8.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","23486","26.0","3.2","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","106449","20.9","2.0","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","6567","23.0","7.6","1.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","123368","21.6","1.8","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DG","Total reporting","2018","599989","100.0","0.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O05","PRIMINC","DG","Total reporting","2018","541872","100.0","0.9","0.0"
